,index,from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait,from_zip,from_npi_specialty,from_entity_type_code,to_zip,to_npi_specialty,to_entity_type_code,to_facility,to_facility_group,to_facility_name_normalised
130,10813813,1710212170,1861479545,147,155,33.181,68.71,37205,"Nurse Anesthetist, Certified Registered",1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
131,10813814,1750621579,1861479545,802,1113,43.453,59.972,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
132,10813817,1710955034,1861479545,600,1051,27.624,47.91,38401,Urology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
133,10813818,1720326200,1861479545,237,304,40.441,59.653,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
134,10813820,1720070949,1861479545,243,375,46.32,57.802,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
135,10813821,1720020761,1861479545,254,286,12.413,48.075,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
136,12079675,1447382221,1861479545,42,80,15.75,15.744,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
137,12079678,1427249481,1861479545,51,90,36.344,30.559,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
138,12079682,1417973249,1861479545,48,66,45.924,58.633,37067,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
139,13101557,1871754515,1861479545,276,285,2.354,3.89,38401,Hospitalist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
140,13101558,1871733725,1861479545,295,308,2.13,19.097,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
141,13101561,1841491206,1861479545,331,344,5.936,25.226,38401,Specialist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
142,13101565,1851384747,1861479545,336,626,14.901,29.204,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
143,13101570,1861445934,1861479545,432,751,29.901,53.621,38401,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
144,13101572,1861420101,1861479545,68,113,24.788,38.656,37174,Physician Assistant,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
145,13101574,1851677157,1861479545,229,316,49.041,49.564,37083,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
146,13101579,1861639031,1861479545,304,633,22.367,38.362,38474,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
147,13101580,1861683781,1861479545,39,51,39.706,58.931,37215,Optometrist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
148,13101582,1871529982,1861479545,312,502,20.016,51.374,37203,Ophthalmology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
149,14591299,1922297019,1861479545,88,120,27.1,48.567,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
150,14591302,1922091180,1861479545,588,724,45.58,61.324,37209,Radiology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
151,14591306,1912166752,1861479545,722,944,17.91,41.483,37232,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
152,14591308,1912219296,1861479545,70,105,39.21,53.534,38401,Podiatrist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
153,14591309,1891708012,1861479545,708,982,20.937,42.7,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
154,14591313,1932196946,1861479545,59,90,42.322,46.845,37232,Physical Medicine & Rehabilitation,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
155,14591314,1932188554,1861479545,500,767,30.898,51.7,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
156,14591316,1932144367,1861479545,216,344,29.916,50.644,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
157,14591317,1932140951,1861479545,36,61,31.672,39.826,37128,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
158,14591318,1902196165,1861479545,64,134,4.351,9.985,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
159,14591321,1912060468,1861479545,760,1096,38.305,55.061,37232,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
160,14591325,1891788840,1861479545,527,1625,11.336,34.406,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
161,14591326,1891773057,1861479545,101,120,3.075,18.658,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
162,14591327,1902035371,1861479545,287,595,21.442,36.001,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
163,14591328,1891929196,1861479545,80,126,28.54,39.344,37067,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
164,14591329,1891887659,1861479545,229,443,25.084,44.167,38474,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
165,15486357,1821257502,1861479545,292,351,4.607,11.188,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
166,15486358,1831196906,1861479545,43,68,31.985,49.165,38401,Chiropractor,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
167,15486360,1831179951,1861479545,81,86,30.244,61.012,38401,Psychiatry & Neurology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
168,15486361,1831181957,1861479545,432,832,18.689,39.959,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
169,15486362,1831169069,1861479545,112,140,15.457,31.792,37055,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
170,15486363,1821009721,1861479545,132,192,49.646,53.278,38401,Podiatrist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
171,15486368,1821173840,1861479545,41,51,43.059,56.891,37174,Physician Assistant,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
172,15486369,1821057076,1861479545,112,145,20.593,45.091,38401,Obstetrics & Gynecology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
173,15486370,1821068040,1861479545,297,492,29.608,50.882,38401,Otolaryngology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
174,15486371,1801849062,1861479545,445,656,39.014,60.028,38401,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
175,15486373,1801993563,1861479545,336,678,28.627,40.723,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
176,15486377,1811900095,1861479545,87,123,43.65,58.041,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
177,15486380,1831345669,1861479545,362,447,2.689,3.735,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
178,15486386,1841295672,1861479545,63,89,16.528,28.836,38401,Obstetrics & Gynecology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
179,17171330,1134203243,1861479545,76,139,29.122,38.736,37232,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
180,17171334,1093753626,1861479545,795,1121,37.379,60.59,38401,Otolaryngology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
181,17171335,1093754327,1861479545,128,272,11.331,31.934,38401,Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
182,17171338,1093830176,1861479545,94,173,28.671,50.246,37076,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
183,17171339,1093931628,1861479545,226,292,44.579,65.245,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
184,17171340,1093887606,1861479545,51,62,17.823,42.63,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
185,17171343,1124175948,1861479545,47,61,34.197,54.053,37232,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
186,17171344,1124381371,1861479545,159,196,40.668,66.644,37067,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
187,17171345,1124246681,1861479545,846,1490,16.681,39.758,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
188,17171351,1114019833,1861479545,346,579,28.831,44.94,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
189,17171353,1114121712,1861479545,598,618,2.672,14.423,37205,Anesthesiology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
190,17171354,1114065398,1861479545,186,301,27.787,48.832,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
191,17171358,1114979184,1861479545,537,1001,20.515,38.848,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
192,18547667,1144216482,1861479545,2377,2637,12.939,38.968,38401,Radiology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
193,18547668,1144237751,1861479545,133,172,26.855,53.77,38401,Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
194,18547671,1134355647,1861479545,365,376,4.42,15.875,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
195,18547672,1134324544,1861479545,80,135,2.97,14.722,38401,Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
196,18547679,1174517593,1861479545,31,59,30.475,32.906,37232,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
197,18547680,1174572796,1861479545,178,326,6.451,29.931,38401,Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
198,18547682,1154344836,1861479545,567,978,26.146,44.542,38401,Family Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
199,18547685,1154425361,1861479545,46,98,11.031,25.505,38401,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
200,18547687,1144668286,1861479545,349,353,2.912,17.997,38401,"Nurse Anesthetist, Certified Registered",1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
201,18547690,1144381450,1861479545,149,196,48.342,52.317,38401,Dermatology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
202,19598752,1619295060,1861479545,36,50,48.64,71.722,37232,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
203,19598753,1619335866,1861479545,140,155,41.839,60.179,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
204,19598754,1619397957,1861479545,87,123,7.967,33.399,38401,Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
205,19598756,1619964111,1861479545,41,61,43.705,75.638,37067,Orthopaedic Surgery,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
206,19598758,1588684849,1861479545,61,70,25.471,49.979,37232,Obstetrics & Gynecology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
207,19598760,1588760938,1861479545,371,379,12.763,44.831,38401,Specialist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
208,19598761,1588777445,1861479545,90,148,30.291,46.989,37027,Physical Medicine & Rehabilitation,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
209,19598763,1598213670,1861479545,191,294,35.259,58.113,38401,Nurse Practitioner,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
210,19598765,1588899215,1861479545,55,59,37.085,56.632,37232,Radiology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
211,19598769,1598833808,1861479545,51,59,47.254,43.225,37232,Internal Medicine,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
212,19598771,1598773889,1861479545,286,299,3.304,13.633,37067,Hospitalist,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
213,19598772,1598751810,1861479545,2899,3276,11.055,39.218,38401,Radiology,1.0,38401,General Acute Care Hospital,2.0,MAURY REGIONAL HOSPITAL,Maury Regional Medical Center,Maury Regional Medical Center
